,Unnamed: 0,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,solrad,City,production prediction
2605,2605,39.76367,-4.715439,22.108516483516475,10.16785714285714,467.00000000000006,466.50000000000006,0.42,700.0,735.65,13.759615384615367,31.946428571428577,166.88980716253442,6589.370000000001,1365.11,529.0,5.301382010495533," Santa Ana de Pusa, La Jara, Toledo, Castilla-La Mancha, España",24.927708
2606,2606,39.98323,-3.185218,22.08653846153846,9.26098901098901,335.20000000000005,333.5,1.19,607.0,735.6833333333333,15.94945054945056,35.47747252747253,172.55769230769232,6587.360000000001,1460.36,582.0,5.051713343838811," Mesa de Ocaña, Toledo, Castilla-La Mancha, 45370, España",19.031954
2607,2607,40.11898,-4.241545,22.50576923076921,9.786538461538465,320.29999999999995,320.2,0.07,520.0,735.7166666666667,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1422.81,529.0,5.301382010495533," Torrijos, Toledo, Castilla-La Mancha, 45513, España",14.13808
2608,2608,40.02426,-4.428266,22.892032967032964,10.563461538461544,340.1,340.1,0.0,584.0,735.7,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1404.36,529.0,5.301382010495533," Santa Olalla, Torrijos, Toledo, Castilla-La Mancha, España",40.87006
2609,2609,40.012,-4.326,22.856593406593404,10.137087912087912,320.29999999999995,320.2,0.07,520.0,735.6666666666666,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1433.34,529.0,5.301382010495533," Torrijos, Toledo, Castilla-La Mancha, 45526, España",15.110684
2610,2610,40.21156,-4.791722,22.73653846153847,10.91401098901098,347.70000000000005,347.6,0.07,620.0,735.7333333333333,12.59587912087912,31.073901098901064,156.8687150837989,6589.07,1369.06,664.0,5.079303485604518," Sierra de San Vicente, Toledo, Castilla-La Mancha, 45632, España",28.408388
2611,2611,40.0226,-4.864883,22.20494505494506,10.208241758241757,343.1,343.0,0.07,591.0,735.7166666666667,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1361.67,529.0,5.301382010495533," Sierra de San Vicente, Toledo, Castilla-La Mancha, 45622, España",44.836613
2612,2612,40.10443,-3.697418,22.895054945054948,10.278296703296698,311.79999999999995,311.4,0.28,546.0,735.7,15.18461538461538,32.29505494505496,183.4116022099448,6674.67,1476.04,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45223, España",17.087044
2613,2613,39.57607,-4.962416,22.192307692307697,10.83571428571429,390.3,389.9,0.35,652.0,735.6,14.127747252747248,33.352472527472536,168.49166666666667,6548.969999999999,1385.0700000000002,529.0,5.301382010495533," Sevilleja de la Jara, La Jara, Toledo, Castilla-La Mancha, España",21.573063
2614,2614,39.67621,-3.973744,21.7934065934066,9.736538461538464,349.8,348.6,0.91,571.0,735.6166666666667,14.814560439560442,32.64697802197798,194.2049861495845,6643.780000000001,1421.98,529.0,5.301382010495533," Montes de Toledo, Toledo, Castilla-La Mancha, 45100, España",10.712408
2615,2615,40.10486,-4.82735,22.20494505494506,10.208241758241757,343.1,343.0,0.07,591.0,735.7333333333333,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1361.19,664.0,5.079303485604518," Sierra de San Vicente, Toledo, Castilla-La Mancha, 45636, España",26.672773
2616,2616,39.9598,-4.834432,23.40494505494506,11.40824175824176,343.1,343.0,0.07,591.0,735.6833333333333,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1396.66,529.0,5.301382010495533," Talavera, Toledo, Castilla-La Mancha, 45600, España",62.602158
2617,2617,39.69833,-3.503289,23.01126373626373,10.34945054945055,289.6,288.5,0.98,472.0,735.5833333333334,17.649450549450535,32.678846153846166,199.51388888888889,6709.27,1536.13,529.0,5.301382010495533," Mancha Alta de Toledo, Toledo, Castilla-La Mancha, 45780, España",21.700937
2618,2618,39.51261,-2.99514,23.148351648351667,10.353296703296705,271.7,270.4,0.98,485.0,735.5666666666667,17.257417582417574,34.441208791208766,186.8429752066116,6718.49,1543.3900000000003,200.0,4.914970499959469," Mancha Alta de Toledo, Toledo, Castilla-La Mancha, 45820, España",18.961538
2619,2619,39.85678,-4.024476,22.90576923076924,10.18653846153846,320.29999999999995,320.2,0.07,520.0,735.6166666666667,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1435.21,529.0,5.301382010495533," Plaza del Ayuntamiento, Toledo, Castilla-La Mancha, 45001, España",14.02045
2620,2620,39.9325,-5.15255,23.14340659340657,11.386813186813193,376.3,376.3,0.0,623.0,735.7,11.452197802197796,30.04532967032969,167.0360110803324,6583.450000000001,1357.38,664.0,5.079303485604518," Campana de Oropesa, Toledo, Castilla-La Mancha, 45560, España",17.744766
2621,2621,40.16903,-4.217501,22.995329670329657,10.611538461538464,284.7,284.5,0.14,466.0,735.7333333333333,13.529945054945044,32.08021978021979,187.560773480663,6650.74,1438.7499999999998,529.0,5.301382010495533," La Torre de Esteban Hambrán, Torrijos, Toledo, Castilla-La Mancha, España",20.971197
2622,2622,39.70379,-4.771836,21.6587912087912,9.714560439560447,467.00000000000006,466.50000000000006,0.42,700.0,735.55,13.759615384615367,31.946428571428577,166.88980716253442,6589.370000000001,1352.21,529.0,5.301382010495533," Torrecilla de la Jara, La Jara, Toledo, Castilla-La Mancha, España",27.353184
2623,2623,39.83018,-5.227055,22.781868131868123,11.398351648351651,473.19999999999993,473.19999999999993,0.07,620.0,735.6166666666667,13.467582417582417,31.419780219780204,175.05292479108635,6564.4,1379.64,529.0,5.301382010495533," Campana de Oropesa, Toledo, Castilla-La Mancha, 45572, España",27.89233
2624,2624,39.98128,-4.284419,22.90576923076924,10.18653846153846,320.29999999999995,320.2,0.07,520.0,735.6333333333333,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1435.85,529.0,5.301382010495533," Torrijos, Toledo, Castilla-La Mancha, 45500, España",14.750065
2625,2625,39.71007,-4.226097,21.659615384615392,9.379945054945056,389.6,388.7000000000001,0.7,600.0,735.6166666666667,14.311538461538458,32.8664835164835,177.29834254143643,6627.7,1383.94,529.0,5.301382010495533," Montes de Toledo, Toledo, Castilla-La Mancha, 45163, España",15.659353
2626,2626,39.60171,-3.61375,22.92554945054946,10.337912087912084,309.40000000000003,307.6,1.33,477.0,735.5,17.147527472527464,33.20274725274725,200.59504132231405,6720.4,1521.67,529.0,5.301382010495533," Turleque, Mancha Alta de Toledo, Toledo, Castilla-La Mancha, España",18.518757
2627,2627,40.15582,-3.876736,22.47939560439559,9.577472527472525,295.70000000000005,295.70000000000005,0.0,468.0,735.6833333333333,14.14203296703296,32.31620879120878,180.3736263736264,6672.269999999999,1441.16,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45217, España",18.31476
2628,2628,39.41178,-3.716074,22.331043956043967,10.082142857142864,331.9,329.1,2.17,532.0,735.4666666666667,15.55274725274727,34.18681318681317,199.3038674033149,6657.59,1463.96,529.0,5.301382010495533," Urda, Montes de Toledo, Toledo, Castilla-La Mancha, España",23.35409
2629,2629,39.79899,-5.246643,22.53489010989012,11.149450549450544,473.19999999999993,473.19999999999993,0.07,620.0,735.6,13.467582417582417,31.419780219780204,175.05292479108635,6564.4,1372.61,405.0,5.157201890781125," Campana de Oropesa, Toledo, Castilla-La Mancha, 45572, España",29.167192
2630,2630,40.20454,-4.0909,22.47939560439559,9.577472527472525,295.70000000000005,295.70000000000005,0.0,468.0,735.7666666666667,14.14203296703296,32.31620879120878,180.3736263736264,6672.269999999999,1440.63,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45940, España",17.448471
2631,2631,39.98071,-4.979115,22.83653846153846,11.014010989010991,347.70000000000005,347.6,0.07,620.0,735.6333333333333,12.59587912087912,31.073901098901064,156.8687150837989,6589.07,1372.1899999999998,529.0,5.301382010495533," Campana de Oropesa, Toledo, Castilla-La Mancha, 45612, España",56.89233
2632,2632,39.61103,-4.230424,21.717582417582417,10.275274725274723,405.8,403.4,1.96,594.0,735.5833333333334,14.200549450549453,35.90686813186816,179.64166666666668,6583.959999999999,1390.12,529.0,5.301382010495533," Las Ventas con Peña Aguilera, Montes de Toledo, Toledo, Castilla-La Mancha, España",13.170897
2633,2633,40.15533,-4.113943,22.679395604395623,9.777472527472533,295.70000000000005,295.70000000000005,0.0,468.0,735.7166666666667,14.14203296703296,32.31620879120878,180.3736263736264,6672.269999999999,1447.2099999999998,529.0,5.301382010495533," Las Ventas de Retamosa, La Sagra, Toledo, Castilla-La Mancha, España",15.922129
2634,2634,40.00876,-5.294204,23.616483516483505,12.318131868131871,454.0,454.0,0.0,678.0,735.6666666666666,13.966483516483509,32.02445054945054,180.79063360881543,6558.9,1423.8200000000002,664.0,5.079303485604518," Las Ventas de San Julián, Campana de Oropesa, Toledo, Castilla-La Mancha, España",24.05613
2635,2635,39.61808,-3.2179,23.11758241758242,10.55,281.9,280.4,1.12,491.0,735.6,17.289560439560432,33.11868131868136,190.3774104683196,6716.51,1538.85,529.0,5.301382010495533," La Villa de Don Fadrique, Mancha Alta de Toledo, Toledo, Castilla-La Mancha, España",23.612473
2636,2636,39.62555,-3.331701,23.020329670329648,10.396978021978017,306.6,305.6,0.7000000000000001,523.0,735.5166666666667,17.562637362637364,34.77445054945056,189.5068870523416,6703.48,1552.2900000000002,529.0,5.301382010495533," Mancha Alta de Toledo, Toledo, Castilla-La Mancha, 45860, España",28.110643
2637,2637,39.42597,-3.359463,23.3175824175824,10.750000000000004,281.9,280.4,1.12,491.0,735.4833333333333,17.289560439560432,33.11868131868136,190.3774104683196,6716.51,1545.92,529.0,5.301382010495533," Villafranca de los Caballeros, Mancha Alta de Toledo, Toledo, Castilla-La Mancha, España",20.530666
2638,2638,40.02728,-3.911721,23.342582417582424,10.41565934065933,326.90000000000003,326.70000000000005,0.14,528.0,735.6833333333333,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1474.11,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45520, España",17.972654
2639,2639,39.98216,-4.126972,23.205769230769224,10.486538461538467,320.29999999999995,320.2,0.07,520.0,735.7,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1445.39,529.0,5.301382010495533," Villamiel de Toledo, Torrijos, Toledo, Castilla-La Mancha, España",20.617136
2640,2640,39.71175,-3.871097,22.25934065934068,10.030769230769232,318.30000000000007,317.00000000000006,1.0499999999999998,533.0,735.5,16.001098901098896,32.44230769230771,200.21823204419888,6673.099999999999,1472.18,529.0,5.301382010495533," Villaminaya, Montes de Toledo, Toledo, Castilla-La Mancha, España",16.978779
2641,2641,39.81754,-3.732577,23.114010989011,10.880494505494502,318.30000000000007,317.00000000000006,1.0499999999999998,533.0,735.6166666666667,16.001098901098896,32.44230769230771,200.21823204419888,6673.099999999999,1499.84,529.0,5.301382010495533," Villamuelas, Mesa de Ocaña, Toledo, Castilla-La Mancha, España",17.45961
2642,2642,39.6734,-3.012378,22.719230769230773,10.230769230769225,332.1,330.6,1.12,580.0,735.5666666666667,17.64697802197802,36.41813186813188,183.61432506887053,6693.5,1544.27,200.0,4.914970499959469," Mancha Alta de Toledo, Toledo, Castilla-La Mancha, 45810, España",22.51901
2643,2643,39.7242,-3.657612,22.759340659340687,10.530769230769234,318.30000000000007,317.00000000000006,1.0499999999999998,533.0,735.5666666666667,16.001098901098896,32.44230769230771,200.21823204419888,6673.099999999999,1488.0699999999997,529.0,5.301382010495533," Villanueva de Bogas, Mancha Alta de Toledo, Toledo, Castilla-La Mancha, España",20.090857
2644,2644,39.76913,-4.57295,22.494780219780225,10.36758241758242,459.9,459.2,0.6299999999999999,680.0,735.5833333333334,14.081318681318688,32.49972527472524,170.13019390581718,6601.779999999999,1386.9,529.0,5.301382010495533," La Jara, Toledo, Castilla-La Mancha, 45179, España",44.311893
2645,2645,39.98702,-3.368908,22.38708791208791,9.411538461538454,287.6,287.0,0.42,507.0,735.7,16.63186813186813,34.99807692307692,175.1404958677686,6671.08,1508.7800000000002,582.0,5.051713343838811," Mesa de Ocaña, Toledo, Castilla-La Mancha, 45360, España",17.795712
2646,2646,39.96093,-3.882071,23.590659340659347,10.662362637362646,326.90000000000003,326.70000000000005,0.14,528.0,735.7,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1481.39,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45270, España",13.767085
2647,2647,39.87814,-3.73029,23.547527472527456,10.926373626373628,311.79999999999995,311.4,0.28,546.0,735.5833333333334,15.18461538461538,32.29505494505496,183.4116022099448,6674.67,1497.11,529.0,5.301382010495533," Villasequilla, Mesa de Ocaña, Toledo, Castilla-La Mancha, España",25.710165
2648,2648,39.90173,-3.32405,22.48708791208791,9.511538461538468,287.6,287.0,0.42,507.0,735.65,16.63186813186813,34.99807692307692,175.1404958677686,6671.08,1512.33,529.0,5.301382010495533," Mesa de Ocaña, Toledo, Castilla-La Mancha, 45310, España",18.137033
2649,2649,40.14274,-3.920716,22.47939560439559,9.577472527472525,295.70000000000005,295.70000000000005,0.0,468.0,735.6833333333333,14.14203296703296,32.31620879120878,180.3736263736264,6672.269999999999,1441.52,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45215, España",18.136593
2650,2650,39.58142,-3.870618,21.931043956043947,9.682142857142855,331.9,329.1,2.17,532.0,735.5166666666667,15.55274725274727,34.18681318681317,199.3038674033149,6657.59,1451.7,529.0,5.301382010495533," Montes de Toledo, Toledo, Castilla-La Mancha, 45470, España",22.552279
2651,2651,40.12237,-3.805358,23.29505494505496,10.6782967032967,311.79999999999995,311.4,0.28,546.0,735.7333333333333,15.18461538461538,32.29505494505496,183.4116022099448,6674.67,1488.65,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45220, España",20.498682
2652,2652,39.90262,-3.622163,22.48928571428571,9.77005494505495,296.4,295.79999999999995,0.42,529.0,735.6833333333333,16.025274725274723,33.14642857142854,180.85635359116023,6677.950000000001,1486.79,529.0,5.301382010495533,"Yepes, Mesa de Ocaña, Toledo, Castilla-La Mancha, España",12.256352
2653,2653,40.04062,-3.903411,23.24258241758241,10.31565934065934,326.90000000000003,326.70000000000005,0.14,528.0,735.7,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1471.72,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45529, España",20.778154
2654,2654,40.02176,-3.990554,23.39065934065936,10.462362637362626,326.90000000000003,326.70000000000005,0.14,528.0,735.6666666666666,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1476.32,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45211, España",18.581667
2655,2655,40.0842,-3.875736,23.19065934065933,10.262362637362644,326.90000000000003,326.70000000000005,0.14,528.0,735.7166666666667,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1469.9699999999998,529.0,5.301382010495533," La Sagra, Toledo, Castilla-La Mancha, 45210, España",16.438978
2656,2656,40.94591,-4.606659,20.074175824175818,7.653846153846158,272.1,265.6,4.760000000000001,641.0,736.0,14.303021978022,32.5631868131868,199.97229916897507,6418.46,1311.08,664.0,5.079303485604518," Adanero, Ávila, Castilla y León, 05296, España",11.944766
2657,2657,40.29935,-4.634857,21.992032967032948,9.66346153846154,340.1,340.1,0.0,584.0,735.7833333333333,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1376.65,664.0,5.079303485604518," La Adrada, Ávila, Castilla y León, 05430, España",22.887627
2658,2658,40.83842,-4.881355,19.861263736263737,7.700824175824172,241.5,237.1,3.2900000000000005,507.0,735.9333333333333,14.929120879120902,32.715384615384615,186.77562326869807,6465.12,1317.63,664.0,5.079303485604518," Albornos, Ávila, Castilla y León, 05358, España",14.75745
2659,2659,40.38176,-5.419435,17.6565934065934,7.154395604395607,478.2000000000001,430.0,34.93,857.0,735.7833333333333,11.797527472527475,34.41291208791209,176.7883008356546,6538.83,1185.52,795.0,5.128948055752782," Aldeanueva de Santa Cruz, Ávila, Castilla y León, 05580, España",11.22313
2660,2660,41.04952,-4.817433,20.22527472527472,8.244505494505493,240.4,236.1,3.22,527.0,736.05,14.66456043956044,32.29230769230771,205.32869080779943,6446.69,1323.0300000000002,664.0,5.079303485604518,"Calle del Pozo, Aldeaseca, Ávila, Castilla y León, España",13.00489
2661,2661,40.79458,-4.763939,19.66840659340659,8.389835164835167,321.0,304.8,11.97,624.0,735.95,14.550824175824166,34.91428571428574,229.94929577464788,6507.49,1286.27,664.0,5.079303485604518," Las Berlanas, Ávila, Castilla y León, 05163, España",17.292452
2662,2662,40.57338,-5.066842,17.874725274725275,6.994230769230767,416.5,376.4,30.1,796.0,735.85,11.425274725274718,36.61428571428573,206.9604519774012,6545.7300000000005,1183.49,664.0,5.079303485604518," Amavida, Ávila, Castilla y León, 05560, España",14.879466
2663,2663,40.26487,-5.087197,20.32774725274728,8.934890109890114,329.40000000000003,323.5,4.2,554.0,735.75,11.088186813186814,35.90329670329669,200.8379120879121,6589.299999999999,1295.29,664.0,5.079303485604518," Calle de las Angustias, El Arenal, Ávila, Castilla y León, España",17.420002
2664,2664,40.20872,-5.091141,22.557967032967028,10.563461538461542,343.1,343.0,0.07,591.0,735.7666666666667,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1371.79,664.0,5.079303485604518," Arenas de San Pedro, Ávila, Castilla y León, 05400, España",29.535254
2665,2665,40.58731,-5.370576,17.776648351648348,7.533241758241762,657.6000000000001,580.2,55.58,915.0,735.8833333333333,10.110439560439554,35.80686813186812,189.5796703296704,6574.86,1195.13,795.0,5.128948055752782,"Carretera de Peñaranda, Arevalillo, Ávila, Castilla y León, España",13.867677
